DEPTH,BS,BVW,CALIPER,DTCO,DTSM,GR,NPHI,PEF,RHOB,RT,PHIT,PHIE,KTIMUR,VCL,SW,VFeldes,VLIME,VPlagioclasa,VPirita,VSAND,VTOBA,Vp,Vs,Ip,Is,Poisson,K,MU,LAMBDA,Facies,PetroClasses,VSh_AAA,eF_AAA
3043,12.25,0.1279,12.0105,114.7331,253.639,57.8947,0.4134,3.9645,2.2021,1.2825,0.2531,0.1706,6.4254,0.2959,0.6408,0.1191,0.1137,0.1253,0,0.2294,0,2656.6004056371,1201.7079392365,5850.0997532534,2646.2810529926,0.371370661,11.3013014431,3.1800569508,9.1812634758,4,4,0.220280998,4
3043.1,12.25,0.1296,12.0757,115.1016,254.9436,56.7349,0.4208,3.934,2.224,1.1237,0.2512,0.1609,4.3049,0.3239,0.6496,0.1069,0.1128,0.1202,0,0.2465,0,2648.0952480244,1195.5585470669,5889.3638316062,2658.9222086768,0.3719910533,11.3570668129,3.1788971726,9.2378020312,4,4,0.208488367,4
3043.2,12.25,0.1382,12.0431,115.4599,256.2478,55.6498,0.4125,3.8351,2.2479,1.008,0.2456,0.1536,2.8058,0.3303,0.7112,0.0984,0.1508,0,0,0.3652,0,2639.8775678829,1189.4736267004,5934.1807848439,2673.8177654598,0.3726304925,11.4249297848,3.1804357146,9.3046393084,3,4,0.197870812,4
3043.3,12.25,0.1473,12.0076,115.8013,256.7195,54.6472,0.4002,3.7126,2.2578,1.0307,0.2412,0.152,2.3161,0.3201,0.7756,0.0971,0.0902,0.1204,0,0.2899,0,2632.0948037716,1187.2880712217,5942.7436479556,2680.6590072044,0.3722740152,11.3982453929,3.1827144623,9.2764357514,3,4,0.188404588,3
3043.4,12.25,0.1472,12.0017,115.89,256.0789,55.0186,0.3944,3.5829,2.2513,1.135,0.2408,0.1554,2.6683,0.3066,0.7868,0.1018,0.0788,0.127,0,0.2919,0,2630.0802485115,1190.2581587159,5921.099663474,2679.6281927172,0.3712220013,11.3203681828,3.1894493187,9.194068637,3,4,0.191873439,4
3043.5,12.25,0.1411,11.9928,115.8824,254.7176,56.3237,0.3992,3.4775,2.2281,1.2186,0.2456,0.1633,3.981,0.2954,0.7446,0.1129,0.0722,0.1291,0,0.2787,0,2630.2527389837,1196.6193148805,5860.4661277295,2666.1874954852,0.3695031702,11.1606251453,3.1904114542,9.0336841758,3,4,0.204418404,4
3043.6,12.25,0.1365,11.9928,115.7617,253.9117,58.7842,0.408,3.4169,2.1998,1.2628,0.2522,0.1725,6.0415,0.2862,0.7071,0.1297,0.0708,0.1294,0,0.2624,0,2632.9951961659,1200.4173104272,5792.0628325258,2640.6779994778,0.3688009456,11.0239195048,3.1699155818,8.9106424503,4,4,0.229647528,4
3043.7,12.25,0.1335,11.9987,115.4271,254.1362,62.2924,0.4203,3.3827,2.1769,1.2755,0.2588,0.179,8.0134,0.2866,0.6985,0.1494,0.0725,0.1249,0,0.2351,0,2640.6277208732,1199.356880287,5748.3824855688,2610.8799926968,0.3700453622,11.0041689644,3.1313768828,8.9165843759,3,4,0.269496347,5
3043.8,12.25,0.1312,11.9883,115.0235,255.4954,65.2449,0.4359,3.3826,2.1673,1.2254,0.2637,0.1795,8.4497,0.3024,0.7187,0.1644,0.0766,0.1164,0,0.2098,0,2649.893282677,1192.9764684609,5743.1137115459,2585.5379000953,0.3729006474,11.105990615,3.0844858731,9.0496666996,4,4,0.306943465,5
3043.9,12.25,0.1329,11.9854,114.5476,256.8218,67.1082,0.4424,3.4204,2.1722,1.1134,0.2642,0.1762,7.3134,0.3158,0.7604,0.1669,0.0812,0.1099,0,0.2033,0,2660.9025418254,1186.8151379673,5780.0125013532,2577.9998426925,0.3758319889,11.3005709713,3.059609239,9.2608314787,5,4,0.33259773,5
3044,12.25,0.1404,11.9928,114.0942,257.6986,66.0353,0.4317,3.5016,2.1885,1.0335,0.2593,0.1722,5.6647,0.3125,0.8688,0.1627,0.0861,0.1071,0,0.2075,0,2671.4767271255,1182.7770892042,5846.5268173141,2588.5076597234,0.3780930635,11.5366902534,3.0616275552,9.4956052167,5,4,0.317626552,5
3044.1,12.25,0.1494,12.0046,113.679,257.4125,64.0471,0.4029,3.6101,2.2051,1.0839,0.2502,0.1715,4.8683,0.2825,1,0.1641,0.0897,0.1123,0,0.2055,0,2681.2340010028,1184.0916816394,5912.3890956113,2611.040567183,0.3788589076,11.7302167823,3.091711416,9.6690758383,3,4,0.291294412,5
3044.2,12.25,0.1495,12.0135,113.3395,256.6227,61.2116,0.3739,3.716,2.2131,1.2542,0.2417,0.1732,5.1871,0.2458,1,0.1648,0.0929,0.1239,0,0.207,0,2689.2654370277,1187.7359251539,5951.613338686,2628.5783759582,0.3788342252,11.8427254207,3.1220569692,9.7613541079,4,4,0.256706504,4
3044.3,12.25,0.141,12.0061,113.1925,255.2593,59.4091,0.3538,3.8119,2.2161,1.4552,0.2359,0.175,6.2287,0.2187,1,0.1659,0.096,0.139,0,0.2165,0,2692.7579124059,1194.0799022798,5967.4208096826,2646.2004714422,0.3776139192,11.8557865348,3.1597748004,9.7492700012,4,4,0.236400265,4
3044.4,12.25,0.1313,12.0046,113.1285,253.9833,58.1012,0.3484,3.8675,2.2069,1.6481,0.2361,0.1793,8.3997,0.2036,0.8901,0.1649,0.0983,0.1476,0,0.2194,0,2694.2812819051,1200.0789028255,5946.0093610364,2648.4541306456,0.3762503252,11.7824164871,3.1783539273,9.6635138689,4,4,0.222430141,4
3044.5,12.25,0.1232,12.0091,113.1494,252.9056,57.4214,0.3475,3.9262,2.1971,1.8795,0.2375,0.1832,10.921,0.1952,0.7366,0.1604,0.1009,0.1551,0,0.2267,0,2693.7836170585,1205.1927675781,5918.5119850393,2647.9290296459,0.3748712552,11.6881707352,3.1912649156,9.5606607915,4,4,0.215412019,4
3044.6,12.25,0.1147,12.0076,113.064,252.3808,55.7695,0.3485,4.049,2.1942,2.2007,0.2383,0.1841,13.0225,0.1946,0.6511,0.15,0.1078,0.1611,0,0.233,0,2695.8182976014,1207.6988423842,5915.1645085969,2649.9327999594,0.374456735,11.6791143491,3.2003207749,9.5455671658,3,4,0.199022821,4
3044.7,12.25,0.1056,12.0002,112.8924,252.0338,53.4164,0.3434,4.2266,2.1958,2.6274,0.2367,0.1842,15.4004,0.1885,0.5838,0.1423,0.1181,0.1704,0,0.2201,0,2699.9160262338,1209.3616014995,5928.4756104043,2655.5162045726,0.3745016539,11.7244138717,3.21147933,9.5834276517,3,4,0.17721888,3
3044.8,12.25,0.0958,11.9913,112.5423,251.5889,49.7871,0.3404,4.4438,2.2094,3.0707,0.2335,0.1792,15.6966,0.1949,0.5289,0.1211,0.1304,0.1774,0,0.2207,0,2708.3150068908,1211.5001893963,5983.7511762244,2676.6885184521,0.3749213137,11.8821382453,3.2428086471,9.7202658139,2,4,0.14684801,3
3044.9,12.25,0.0877,11.9987,111.9208,250.4106,46.8602,0.3393,4.6119,2.2269,3.3076,0.2302,0.1725,14.6915,0.2071,0.4866,0.0998,0.1404,0.1803,0,0.2243,0,2723.3543720202,1217.2008692923,6064.6378510518,2710.584615827,0.3751846911,12.1170567388,3.2993259507,9.917506105,2,4,0.124957172,2
3045,12.25,0.0834,12.0031,111.1375,248.0553,44.7481,0.3453,4.6509,2.2415,3.2625,0.2295,0.1661,12.7193,0.2275,0.4594,0.0826,0.1429,0.1769,0,0.2372,0,2742.5486446969,1228.7582647902,6147.4227870881,2754.2616505271,0.374424847,12.3471770111,3.3843217665,10.0909625001,3,4,0.110467269,2
3045.1,12.25,0.0829,12.0031,110.1563,244.8391,44.9286,0.3566,4.5738,2.2518,3.0762,0.2309,0.1607,10.4193,0.2523,0.4481,0.0733,0.1394,0.1691,0,0.2495,0,2766.9774674712,1244.8992011488,6230.6798612517,2803.264021147,0.373102279,12.5871092624,3.4897811405,10.260588502,3,3,0.111665089,2
3045.2,12.25,0.0844,11.9336,109.2378,239.9937,46.6339,0.3683,4.4219,2.259,2.7635,0.233,0.1563,8.4279,0.2753,0.4496,0.072,0.1903,0,0,0.3779,0,2790.2429378841,1270.0333383751,6303.1587966803,2869.0053113894,0.3693404402,12.7290344609,3.6437323934,10.2998795319,2,3,0.123354129,2
3045.3,12.25,0.0883,11.9795,108.3823,234.5804,49.1261,0.378,4.2417,2.2654,2.3379,0.2346,0.1525,6.5651,0.2947,0.4674,0.0761,0.1724,0,0,0.3802,0,2812.2673167113,1299.3412919409,6370.9103792778,2943.5277627628,0.3642977575,12.8171734825,3.8246471661,10.2674087051,2,3,0.141711014,3
3045.4,12.25,0.096,12.0372,107.7401,228.8794,51.7095,0.3791,4.067,2.2767,2.0421,0.2331,0.1481,4.6063,0.3055,0.5285,0.0846,0.1593,0,0,0.387,0,2829.0302310839,1331.7056930418,6440.8531271087,3031.8943513484,0.3576686979,12.837913586,4.0375909684,10.1461862738,3,3,0.162465212,3
3045.5,12.25,0.1019,12.1053,107.3662,223.8307,53.814,0.3814,3.9098,2.2924,1.9172,0.2315,0.1421,3.1325,0.3213,0.5887,0.0914,0.1474,0,0,0.389,0,2838.8822553094,1361.7434963122,6507.8536820713,3121.660790946,0.350574286,12.8071619652,4.2509012798,9.9732277787,3,3,0.180780986,3
3045.6,12.25,0.1048,12.0475,107.2093,219.5821,55.5196,0.3811,3.7837,2.3004,1.7709,0.2303,0.1392,2.5966,0.3274,0.635,0.0981,0.1266,0.03,0,0.3699,0,2843.0369380268,1388.0912879511,6540.1221722369,3193.1651988026,0.3435040496,12.6839358569,4.4324047934,9.728999328,3,3,0.196623092,4
3045.7,12.25,0.109,12.049,107.491,215.9902,56.2347,0.3805,3.73,2.3048,1.6043,0.2296,0.1377,2.2458,0.3299,0.6818,0.103,0.0835,0.1221,0,0.2912,0,2835.5862351267,1411.1751366497,6535.4591547199,3252.4764549503,0.3353966654,12.412106145,4.5898139058,9.3522302078,3,3,0.20354501,4
3045.8,12.25,0.1163,12.0253,108.0133,213.4526,56.855,0.3742,3.7518,2.2963,1.4922,0.2291,0.1417,2.372,0.3137,0.7533,0.1116,0.0867,0.1216,0,0.2794,0,2821.8747135769,1427.9516857607,6479.8709047867,3279.0054560123,0.3278975517,12.0423686954,4.6822613685,8.9208611164,4,3,0.209687928,4
3045.9,12.25,0.123,12.012,108.7441,211.6173,57.4108,0.3686,3.8251,2.2779,1.4369,0.2302,0.1493,2.9584,0.2905,0.8292,0.1227,0.094,0.1227,0,0.2696,0,2802.9106866488,1440.3359271666,6384.7502531172,3280.9412084929,0.3205931675,11.5950080527,4.7256574975,8.444569721,4,3,0.215303873,4
3046,12.25,0.1269,12.0372,109.8006,210.4298,58.1332,0.366,3.913,2.2616,1.4269,0.2319,0.1558,3.6446,0.2735,0.9547,0.1364,0.1015,0.1259,0,0.2426,0,2775.9411150759,1448.464048343,6278.0684258556,3275.8462917325,0.3129348644,11.100954158,4.7449455815,7.9376571036,4,3,0.222764541,4
3046.1,12.25,0.1282,12.0461,110.78,211.4706,58.8038,0.3668,3.9585,2.2469,1.4624,0.2344,0.1612,4.4424,0.2631,1,0.1471,0.1057,0.1296,0,0.2172,0,2751.3991695252,1441.3351075752,6182.1187940061,3238.5358532108,0.3108919299,10.7857226192,4.6678154224,7.673845671,4,3,0.229857143,4
3046.2,12.25,0.1267,12.049,111.6812,213.5839,59.4265,0.3658,3.9616,2.2455,1.5612,0.2344,0.1618,4.654,0.2607,1,0.1563,0.1062,0.1301,0,0.1996,0,2729.1970358485,1427.0738571587,6128.4119439977,3204.4943462499,0.3118488014,10.6282435694,4.5730501069,7.5795434981,4,3,0.236590364,4
3046.3,12.25,0.1225,12.086,112.1901,216.8866,59.3514,0.3614,3.9268,2.2542,1.6535,0.2319,0.1591,4.4875,0.2612,1,0.1614,0.1031,0.1286,0,0.1935,0,2716.8172592769,1405.3426998256,6124.249465862,3167.9235139469,0.3173373401,10.7024424037,4.4520181839,7.7344302811,4,3,0.235770688,4
3046.4,12.25,0.1187,12.0387,112.5488,221.1474,59.1013,0.3571,3.8753,2.2664,1.5972,0.2288,0.1551,4.058,0.2645,1,0.1568,0.0986,0.1265,0,0.2043,0,2708.1585943164,1378.2662604218,6137.7706381587,3123.7026526199,0.32522623,10.8816643387,4.3052939737,8.0114683563,4,3,0.233056111,4
3046.5,12.25,0.1208,12.0416,112.7363,225.4978,58.6587,0.3548,3.8329,2.2735,1.393,0.2271,0.1529,3.5753,0.2663,1,0.1497,0.0956,0.1221,0,0.2263,0,2703.6544573487,1351.6761582596,6146.7584087823,3073.0357458033,0.3333829947,11.0803785687,4.1537491511,8.311212468,4,3,0.228308674,4
3046.6,12.25,0.1293,12.0327,112.7411,229.8987,58.192,0.3594,3.8183,2.271,1.2034,0.2287,0.1533,3.1742,0.2706,1,0.1437,0.0962,0.1178,0,0.2356,0,2703.5393481171,1325.8013203207,6139.7378595738,3010.8947984482,0.3416834688,11.2765584916,3.9918482991,8.6153262922,4,3,0.223379954,4
3046.7,12.25,0.1396,12.0239,112.7648,233.9797,57.8192,0.3669,3.8645,2.2554,1.1507,0.233,0.1581,3.3079,0.2693,1,0.1389,0.1011,0.1188,0,0.2278,0,2702.9711399302,1302.6771125871,6096.2811089986,2938.057959729,0.348730447,11.3749507524,3.8273408596,8.8233901793,4,3,0.219499014,4
3046.8,12.25,0.1446,12.0165,112.8393,237.5903,57.5757,0.37,3.9745,2.2245,1.2373,0.2389,0.1694,4.8021,0.2495,1,0.1507,0.1098,0.1315,0,0.2005,0,2701.1865546844,1282.8806563231,6008.7894908955,2853.7680199907,0.3543716421,11.3494696621,3.6610437905,8.9087738018,4,4,0.2169907,4
3046.9,12.25,0.1436,12.0091,113.0746,240.4798,57.6057,0.3529,4.1228,2.1828,1.3983,0.2414,0.1882,9.5454,0.1914,1,0.1799,0.1194,0.1495,0,0.1627,0,2695.5655823678,1267.4661239738,5883.8805531923,2766.6250554101,0.358075712,11.1849145293,3.5066035355,8.847178839,4,4,0.217298605,4
3047,12.25,0.1369,12.0061,113.3452,242.1428,57.4835,0.3181,4.2585,2.1336,1.6464,0.2682,0.2403,50.1958,0.1004,1,0.1894,0.1207,0.1553,0,0.1405,0,2689.1301969559,1258.7613589997,5737.528188225,2685.6932355618,0.3597045601,10.9214311508,3.3806468671,8.6676665727,4,4,0.216046377,4
3047.1,12.25,0.1289,12.1097,113.6389,243.3377,57.0581,0.2779,4.339,2.0884,2.1754,0.2722,0.2713,123.0337,0.0034,1,0.2135,0.0448,0.3931,0,0,0,2682.1801337394,1252.5802619159,5601.4649913014,2615.8886189851,0.3605404242,10.6553241842,3.2766104515,8.4709172165,4,4,0.211727737,4
3047.2,12.25,0.11,12.274,113.8494,244.0099,55.3666,0.246,4.3438,2.0586,3.1049,0.274,0.274,180.0638,0,0.6804,0.2115,0.0373,0.4056,0,0,0,2677.2209603213,1249.1296459693,5511.3270689174,2571.4582891924,0.3608638505,10.4722606382,3.2120847824,8.3308707833,3,4,0.19516396,4
3047.3,12.25,0.0898,12.3021,113.9828,244.6652,53.3432,0.2246,4.2903,2.0458,4.1899,0.2727,0.2727,262.3076,0,0.5309,0.2002,0.0195,0.4391,0,0,0,2674.0876693677,1245.7840346727,5470.6485539924,2548.6249781334,0.3614000314,10.3956120975,3.1750363081,8.2789212254,3,4,0.176568343,3
3047.4,12.25,0.0757,12.2903,113.9794,245.2464,51.0906,0.2115,4.2142,2.0453,5.0894,0.2695,0.2695,342.6523,0,0.445,0.1875,0,0.4771,0,0,0,2674.1674372738,1242.8316990586,5469.474659456,2541.9636740845,0.3622474469,10.413980324,3.159233032,8.3078249693,3,4,0.157324907,3
3047.5,12.25,0.0677,12.2903,113.6976,245.6474,49.2697,0.2072,4.1291,2.0498,5.7827,0.267,0.267,403.6158,0,0.3973,0.1796,0,0.4893,0,0,0,2680.7953729894,1240.8028743638,5495.0943555537,2543.397731871,0.3636822979,10.5234165674,3.1558552164,8.4195130898,2,4,0.142817158,3
3047.6,12.25,0.0627,12.3007,113.2976,245.6116,47.6105,0.2116,4.043,2.0511,6.4306,0.2677,0.2677,477.7772,0,0.3615,0.173,0,0.4827,0,0.015,0,2690.259987855,1240.9837320387,5517.9922610894,2545.3817327846,0.3648484487,10.633130697,3.1587773222,8.5272791489,2,4,0.130361702,2
3047.7,12.25,0.0588,12.2888,112.7824,245.2537,46.096,0.2156,3.9924,2.0475,7.1359,0.2699,0.2699,573.374,0,0.3313,0.1643,0,0.4722,0,0.0356,0,2702.5493339386,1242.7947060534,5533.4697612394,2544.6221606443,0.3659076344,10.7378844174,3.1624429502,8.6295891173,2,4,0.119593222,2
3047.8,12.25,0.055,12.2592,112.1773,244.2965,44.1565,0.2222,4.0145,2.0386,7.9282,0.2744,0.2744,727.5494,0,0.3042,0.1534,0,0.4777,0,0.036,0,2717.1272619327,1247.664211317,5539.135636176,2543.4882611908,0.3664061645,10.8193107441,3.1734192754,8.7036978938,3,4,0.106592765,2
3047.9,12.25,0.0514,12.1926,111.5497,242.5803,42.1158,0.2286,4.12,2.0275,8.7966,0.2797,0.2797,941.7105,0,0.28,0.1431,0,0.499,0,0.0149,0,2732.4143408723,1256.4911495286,5539.9700761185,2547.5358056693,0.3659177255,10.8695520934,3.2009561929,8.7355812981,3,4,0.093813616,2
3048,12.25,0.048,12.1645,110.9619,240.1743,40.1945,0.2385,4.2729,2.0167,9.787,0.2857,0.2857,1235.1264,0,0.2587,0.1334,0,0.5113,0,0,0,2746.8887969655,1269.0783318615,5539.6506368402,2559.3502718651,0.3643130828,10.8861163085,3.2480159737,8.7207723261,3,2,0.082570453,2
3048.1,12.25,0.0448,12.126,110.5086,236.0977,39.3778,0.2493,4.4153,2.0088,10.9778,0.291,0.2909,1589.8162,0.0005,0.24,0.1276,0.0105,0.4975,0,0,0,2758.1563787796,1290.9909753462,5540.5845336924,2593.3426712755,0.3597271058,10.8178225943,3.3479819846,8.5858346046,3,2,0.078010493,2
3048.2,12.25,0.0417,12.1008,110.1402,231.2222,39.1363,0.2599,4.4995,2.0085,12.3255,0.2939,0.2936,1950.6501,0.001,0.2241,0.1286,0.0246,0.4778,0,0,0,2767.3819368405,1318.2125245759,5558.2866201442,2647.6298556108,0.3532539376,10.7283835442,3.4901388361,8.4016243202,3,2,0.076686318,2
3048.3,12.25,0.0389,12.0239,109.8904,226.0354,39.4236,0.2648,4.5079,2.0122,13.3592,0.2939,0.2935,2243.5709,0.0012,0.211,0.1288,0.0278,0.4736,0,0,0,2773.6726775041,1348.4613472049,5581.1841616738,2713.3739228457,0.3452446634,10.6018715434,3.6588798555,8.1626183064,3,2,0.078262856,2
3048.4,12.25,0.0371,12.0076,109.8797,221.4831,40.1821,0.2675,4.4897,2.0228,13.5776,0.2912,0.2908,2320.91,0.0014,0.2047,0.1309,0.0257,0.4761,0,0,0,2773.9427755991,1376.1772342901,5611.1314464819,2783.731309522,0.3367610632,10.4570806662,3.8309076545,7.9031422298,3,2,0.082500263,2
3048.5,12.25,0.0369,12.0416,110.0315,217.9072,41.1771,0.269,4.445,2.042,13.163,0.2853,0.2849,2054.968,0.0015,0.208,0.1357,0.0184,0.4851,0,0,0,2770.1158304667,1398.7605733083,5656.5765258131,2856.2690906955,0.3288851213,10.3423900593,3.9952365908,7.6788989988,3,2,0.088228182,2
3048.6,12.25,0.0379,12.1053,110.3866,215.0767,42.1313,0.2735,4.3521,2.0703,12.5175,0.2771,0.2766,1615.4372,0.0017,0.2192,0.1385,0.0064,0.5024,0,0,0,2761.2047114414,1417.1688518561,5716.5221140972,2933.9646739977,0.3211886509,10.2405899966,4.1579233484,7.4686410976,3,2,0.093907356,2
3048.7,12.25,0.0392,12.1349,110.8883,213.557,43.559,0.279,4.1981,2.1086,11.614,0.2661,0.2592,995.0933,0.0247,0.2367,0.1377,0.0736,0.2913,0,0.1611,0,2748.7119921579,1427.2536137893,5795.9341066641,3009.5069700361,0.3154296631,10.2042473198,4.2953296987,7.3406941873,3,4,0.102758373,2
3048.8,12.25,0.041,12.1201,111.4899,212.7362,45.227,0.2861,3.9977,2.1499,10.4278,0.2554,0.2363,503.0011,0.0684,0.2601,0.1452,0.0897,0.2205,0,0.2326,0,2733.8799299309,1432.7603858676,5877.5684613584,3080.2915535767,0.310672403,10.1841401668,4.4133197149,7.2419270235,3,4,0.113661594,2
3048.9,12.25,0.0439,12.0475,112.0491,212.4922,46.2738,0.2907,3.8186,2.1869,9.6486,0.2462,0.217,254.3262,0.1049,0.2863,0.1371,0.0776,0.2094,0,0.2499,0,2720.2360393792,1434.4055922994,5948.8841945183,3136.9015897995,0.3074264351,10.1829169362,4.4995891829,7.1831908142,2,4,0.120828724,2
3049,12.25,0.0463,12.0697,112.4186,213.1238,47.275,0.288,3.7102,2.21,9.9028,0.239,0.2058,163.1402,0.1194,0.3054,0.1361,0.0677,0.2069,0,0.2676,0,2711.29510597,1430.1546800498,5991.9621841937,3160.6418429101,0.3072533262,10.219035447,4.5202067236,7.205564298,2,4,0.127927896,2
3049.1,12.25,0.0459,12.0209,112.6209,213.8804,48.1803,0.2787,3.6908,2.216,10.8702,0.2347,0.204,156.1554,0.1105,0.3037,0.1394,0.0644,0.2098,0,0.281,0,2706.424828784,1425.0955206742,5997.4374205854,3158.011673814,0.30818291,10.2309891567,4.5004682906,7.230676963,2,4,0.134559705,2
3049.2,12.25,0.0439,12.0372,112.4945,214.7541,47.6214,0.265,3.7213,2.2055,12.2802,0.2334,0.2107,210.6849,0.0817,0.287,0.1446,0.0654,0.2184,0,0.2883,0,2709.4657961056,1419.2976990893,5975.7268133109,3130.2610753415,0.3109177781,10.2673309518,4.4427723418,7.305482724,2,4,0.130441243,2
3049.3,12.25,0.041,12.0446,112.2743,215.0472,46.752,0.2501,3.7535,2.1831,14.1853,0.2354,0.2237,353.9153,0.0418,0.2635,0.1527,0.067,0.2299,0,0.2922,0,2714.7797848662,1417.3632579266,5926.6357483413,3094.2457283796,0.3126397004,10.2419506467,4.3856702064,7.3181705091,2,2,0.124189167,2
3049.4,12.25,0.0378,12.0475,111.9572,214.728,45.5912,0.2366,3.7981,2.1586,16.0714,0.2387,0.2381,622.108,0.0019,0.2387,0.1478,0,0.4054,0,0.169,0,2722.4689434891,1419.4702134794,5876.7214614156,3064.0684028166,0.3133298553,10.2000532284,4.3493538299,7.3004840085,2,2,0.116126115,2
3049.5,12.25,0.0349,12.1245,111.5206,213.7181,43.6553,0.2255,3.888,2.1392,17.3733,0.2423,0.2423,815.4305,0.0002,0.222,0.1411,0,0.427,0,0.1473,0,2733.1273325287,1426.1777547152,5846.7059897454,3050.8794528868,0.3129155418,10.1783300685,4.351096408,7.2775991298,3,2,0.103371084,2
3049.6,12.25,0.0332,12.1319,110.8833,211.6408,41.9581,0.2194,4.0664,2.1298,18.1659,0.2439,0.2439,940.9012,0,0.2129,0.1362,0,0.4625,0,0.1049,0,2748.8359383244,1440.1759963107,5854.4707814432,3067.2868369426,0.3108254393,10.2030691821,4.4174328764,7.2581139312,3,2,0.092862698,2
3049.7,12.25,0.0323,12.1334,109.9994,209.275,40.5394,0.2176,4.3453,2.1295,18.7426,0.2435,0.2435,982.6483,0,0.2092,0.1313,0,0.5119,0,0.0476,0,2770.9242050411,1456.4568151953,5900.6830946351,3101.5247879584,0.3091272112,10.32736306,4.5172369149,7.3158717834,3,2,0.084534743,2
3049.8,12.25,0.0317,12.1112,109.0011,206.5983,39.674,0.22,4.6961,2.1369,19.1901,0.2417,0.2417,968.173,0.0002,0.2063,0.1262,0.0029,0.5503,0,0,0,2796.3020556673,1475.326757287,5975.4178627555,3152.6257476465,0.3071328608,10.5075357581,4.6511531212,7.4067670107,3,2,0.079649596,2
3049.9,12.25,0.0314,12.1068,108.0843,203.9088,39.0715,0.2241,5.0914,2.1453,19.5352,0.2399,0.2398,944.5518,0.0004,0.2035,0.1232,0.0413,0.5111,0,0,0,2820.0210391334,1494.7859042866,6049.7911352528,3206.7642004661,0.3046228898,10.6693037168,4.7934259252,7.4736864333,3,2,0.076332868,2
3050,12.25,0.0311,12.0831,107.3071,201.3475,38.7868,0.2269,5.4801,2.1512,19.9848,0.2386,0.2385,928.2143,0.0006,0.2003,0.1189,0.0734,0.4824,0,0,0,2840.4457859732,1513.8007673301,6110.3669747855,3256.4882106805,0.3016465772,10.7832669881,4.9296743521,7.49681742,3,2,0.074789227,2
3050.1,12.25,0.0308,12.012,106.7561,199.0051,38.8697,0.226,5.8467,2.1592,20.9058,0.2357,0.2356,875.716,0.0006,0.1983,0.1176,0.0997,0.4738,0,0,0,2855.106171919,1531.6190389091,6164.7452464075,3307.0718288124,0.2979720938,10.8474366333,5.065174176,7.4706538492,3,2,0.07523716,2
3050.2,12.25,0.0301,12.0046,106.3441,197.0535,39.0642,0.2218,6.0996,2.1682,22.3218,0.2314,0.2313,813.7583,0.0004,0.1955,0.122,0.1135,0.4968,0,0,0,2866.1674695634,1546.7880550206,6214.4243075074,3353.7458608957,0.2945375941,10.8948687426,5.1875340372,7.4365127178,3,5,0.0762931,2
3050.3,12.25,0.0293,12.0179,106.1302,195.3927,39.3749,0.2154,6.1418,2.189,23.9776,0.2224,0.2223,666.381,0.0003,0.1949,0.1243,0.103,0.5372,0,0,0,2871.9440837764,1559.9354530645,6286.6855993864,3414.6987067582,0.2907532978,10.9527300814,5.3267095742,7.4015903653,3,5,0.077994527,2
3050.4,12.25,0.0286,12.0179,106.0468,194.1924,39.5166,0.2086,5.9154,2.2261,25.8263,0.2085,0.2045,408.6637,0.0145,0.1995,0.1176,0.0923,0.5098,0,0.054,0,2874.2027105014,1569.5773881985,6398.2626538472,3494.0362238687,0.2875302495,11.0776901948,5.4841602505,7.4215833611,3,5,0.078776514,2
3050.5,12.25,0.0281,12.0046,105.9695,193.3773,39.5132,0.2009,5.4206,2.2759,27.6668,0.192,0.1799,186.7555,0.0434,0.2092,0.108,0.1611,0.2373,0,0.3013,0,2876.2993125381,1576.1932760464,6546.1696054053,3587.2582769539,0.2854112424,11.2897933017,5.6542123756,7.5203183846,3,5,0.078757706,2
3050.6,12.25,0.028,11.9854,105.8414,192.5099,39.2703,0.1903,4.8133,2.3373,29.2826,0.173,0.1516,62.993,0.0768,0.2263,0.0951,0.1244,0.2187,0,0.373,0,2879.7805017696,1583.2951967665,6730.9109667862,3700.6358634024,0.2833832971,11.5712808446,5.8591989875,7.6651481863,3,5,0.077419706,2
3050.7,12.25,0.028,11.9869,105.5782,191.2527,38.9102,0.1767,4.2812,2.3991,30.6539,0.1548,0.1252,18.5939,0.1061,0.2513,0.0843,0.0821,0.2238,0,0.4214,0,2886.9596185576,1593.7029908597,6926.1048208816,3823.4528453716,0.28084175,11.870787285,6.0934482351,7.8084884616,3,5,0.075456456,2
3050.8,12.25,0.0277,11.9765,105.21,189.1802,38.6416,0.1624,3.9386,2.4489,31.6247,0.14,0.1055,6.3065,0.124,0.2793,0.0771,0.053,0.2291,0,0.4515,0,2897.0630168235,1611.16226751,7094.6176218991,3945.5752769053,0.2761095809,12.0776049845,6.3569620098,7.8396303114,3,5,0.074007721,2
3050.9,12.25,0.0274,12.0017,104.646,186.7167,38.6906,0.1533,3.7924,2.4728,32.1459,0.132,0.0962,3.5809,0.129,0.296,0.0765,0.0399,0.2321,0,0.4666,0,2912.6770253999,1632.4195961047,7202.4677484089,4036.6471772477,0.2710223053,12.1924597307,6.5895019547,7.7994584276,3,5,0.074271019,2
3051,12.25,0.0274,12.1038,103.7731,183.8395,38.7204,0.1497,3.8181,2.4656,32.3078,0.1311,0.0984,4.1416,0.1178,0.294,0.0811,0.0424,0.2338,0,0.4631,0,2937.1773609924,1657.967955744,7241.9045012629,4087.8857916824,0.2661801512,12.2339797524,6.7775836494,7.7155906529,3,5,0.074431363,2
