DEPTH,BS,BVW,CALIPER,DTCO,DTSM,GR,NPHI,RHOB,RT16_Rxo,RTD90_Rt,RTM30,RTM60,RTS20,HCGR,PHIT,PHIE,KTIMUR,VCL,SW,SW_PEMEX,TEMP,GAS_TOTAL,VALBITE,VLIME5,VORTHO,VPYRITE,VSAND,Facies,VSh_AAA,eF_AAA,Vp,Vs,VpVsratio,Ip,Is,Poisson,K,MU,LAMBDA,K_menos_MU,K_RHO,MU_RHO,LAMBDA_RHO,K_RHO_MU_RHO
3093.85,12.25,0.0717,13.1766,110.2415,195.773,81.5377,0.2322,2.1493,4.8618,5.1825,5.185,5.0234,5.3316,48.3506,0.2227,0.2085,47.6686,0.0568,0.3292,0.3437,47.5458,1899,0.132,0.0714,0.0912,0,0.44,2,0.597711323,5,2764.839013,1556.905191,1.775855735,5942.46849,3346.256327,0.267837464,9.483563581,5.209803847,6.010361016,4.273759734,20.3830232,11.19743141,12.91806893,9.185591795
3094,12.25,0.0843,13.1446,109.9972,195.362,83.5287,0.2305,2.1472,4.8024,4.9772,5.0102,4.8406,5.1804,49.7669,0.2115,0.2105,48.6454,0.0043,0.3589,0.4004,47.5513,1834.6677,0.1439,0.0506,0.1068,0,0.4839,3,0.645670091,5,2770.979625,1560.180588,1.776063391,5949.847451,3350.019758,0.267916947,9.51805833,5.226635796,6.033634466,4.291422534,20.43717485,11.22263238,12.95541993,9.214542466
3094.15,12.25,0.0792,13.1374,108.9513,192.8273,80.0764,0.2311,2.1471,4.8217,4.9512,4.9977,4.8295,5.1821,51.4945,0.2139,0.2069,46.6412,0.0277,0.3499,0.3826,47.5568,1649,0.1409,0.0299,0.1028,0,0.4918,3,0.564532367,5,2797.580203,1580.689041,1.769848547,6006.684454,3393.897441,0.265518444,9.65125286,5.364696493,6.074788532,4.286556368,20.72220502,11.51853984,13.04317846,9.203665177
3094.3,12.25,0.063,13.1869,109.0913,188.9083,76.1753,0.2342,2.1546,4.9601,5.1786,5.2611,5.082,5.4377,49.7658,0.2272,0.2016,39.8517,0.1025,0.3087,0.3126,47.5624,1649,0.1254,0.0316,0.0809,0.0017,0.4563,2,0.483665764,4,2793.989988,1613.48125,1.731653212,6019.930829,3476.406701,0.249827737,9.340803759,5.609117029,5.601392406,3.73168673,20.12569578,12.08540355,12.06876008,8.040292229
3094.45,12.25,0.0507,13.2023,109.4406,186.5414,73.9901,0.2359,2.1619,5.1874,5.5558,5.6749,5.4674,5.8736,48.1764,0.2382,0.1962,35.6647,0.1678,0.2607,0.2583,47.5679,1649,0.1226,0.0555,0.0661,0.0083,0.3835,4,0.442865861,4,2785.07245,1633.953642,1.704499062,6021.04813,3532.44438,0.237576484,9.073254788,5.771850361,5.225354547,3.301404427,19.61546953,12.4781633,11.296694,7.137306231
3094.6,12.25,0.0477,13.2036,109.9613,185.3852,70.738,0.2313,2.1688,5.4832,6.0323,6.2406,6.0152,6.4822,45.8696,0.2379,0.1956,36.2535,0.1695,0.2459,0.2441,47.5734,1649,0.1317,0.0892,0.0652,0.0148,0.334,4,0.387520607,4,2771.88429,1644.144193,1.685913135,6011.662649,3565.819925,0.228600576,8.846670424,5.862722122,4.938189009,2.983948301,19.18665881,12.71507174,10.70994432,6.471587076
3094.75,12.25,0.05,13.2036,110.3225,187.817,68.1284,0.2214,2.1776,5.9963,6.6677,6.9491,6.6976,7.236,44.3814,0.2301,0.1978,43.1079,0.1293,0.2553,0.2529,47.5789,1649,0.1353,0.1174,0.0733,0.0155,0.3315,4,0.34735214,3,2762.809037,1622.856291,1.70243604,6016.292959,3533.931859,0.236604837,8.975117159,5.73506355,5.151741459,3.240053609,19.54421512,12.48867439,11.2184322,7.055540739
3094.9,12.25,0.0521,13.1581,111.0495,189.1084,68.2786,0.2152,2.1866,6.6581,7.3467,7.6456,7.3548,7.9472,43.6054,0.2243,0.2002,50.1209,0.0962,0.2607,0.2604,47.5845,1649,0.129,0.1291,0.078,0.0123,0.3551,4,0.349568169,3,2744.721948,1611.773988,1.702919869,6001.609012,3524.305002,0.236833252,8.898903812,5.680383127,5.111981727,3.218520685,19.45834307,12.42072575,11.17785924,7.037617329
3095.05,12.25,0.0493,13.1388,112.794,191.0054,70.9378,0.2174,2.1895,7.1412,7.8188,8.0638,7.7654,8.3165,43.3154,0.2186,0.1941,41.7659,0.0978,0.2502,0.2539,47.59,1630.6449,0.1233,0.1245,0.076,0.0057,0.3786,4,0.390746311,4,2702.271397,1595.766402,1.693400358,5916.623225,3493.930538,0.232277403,8.554325756,5.575496965,4.837327779,2.978828791,18.72969624,12.2075506,10.59132917,6.522145637
3095.2,12.25,0.0461,13.1803,113.6461,193.0031,74.8756,0.2239,2.1806,7.3607,7.774,7.926,7.6454,8.1316,44.2254,0.202,0.1747,20.2284,0.1091,0.242,0.2637,47.5955,1579,0.1449,0.1262,0.0801,0.0009,0.3642,3,0.459032557,4,2682.010205,1579.249245,1.698281771,5848.391454,3443.710904,0.234629893,8.434141769,5.438477846,4.808489872,2.995663923,18.39148954,11.85914479,10.48539301,6.532344751
3095.35,12.25,0.049,13.2013,113.1168,196.3343,77.1581,0.2257,2.1794,7.3169,7.4166,7.4694,7.2211,7.6568,45.3455,0.1836,0.1589,8.0869,0.0986,0.2557,0.3083,47.601,1579,0.169,0.1469,0.0906,0,0.3359,2,0.50303338,5,2694.559959,1552.454156,1.735677636,5872.523975,3383.418588,0.251562283,8.8203983,5.252602248,5.318663468,3.567796052,19.22317605,11.44752134,11.59149516,7.775654716
3095.5,12.25,0.0592,13.2036,113.3667,198.2021,75.4936,0.2143,2.208,7.0673,7.1676,7.1305,6.9137,7.2846,46.5795,0.1729,0.1581,4.6547,0.0593,0.2899,0.3746,47.6065,1579,0.1601,0.1777,0.1039,0,0.3409,3,0.470609043,4,2688.620203,1537.824271,1.748327331,5936.473409,3395.515991,0.256886016,8.998646471,5.221706905,5.517508534,3.776939566,19.86901141,11.52952885,12.18265884,8.339482562
3095.65,12.25,0.0686,13.1634,113.7111,199.6391,73.1502,0.2002,2.2456,6.7723,7.064,6.964,6.7685,7.0979,47.3829,0.1763,0.1717,7.5648,0.0184,0.3226,0.3998,47.6121,1579,0.124,0.1806,0.1098,0,0.3955,3,0.427977503,4,2680.477104,1526.755029,1.755669411,6019.279384,3428.481094,0.259889559,9.155272899,5.234450754,5.665639064,3.920822146,20.55908082,11.75448261,12.72275908,8.80459821
3095.8,12.25,0.0715,13.1789,112.7082,201.5628,71.8351,0.193,2.2453,6.5602,7.0114,6.8681,6.6836,7.0241,47.0691,0.1915,0.1913,17.4284,0.0007,0.3317,0.3738,47.6176,1579,0.1002,0.1465,0.1051,0,0.4562,3,0.40550777,4,2704.328523,1512.183796,1.788359676,6072.028832,3395.306277,0.272544308,9.574991249,5.134327134,6.152106494,4.440664116,21.49872785,11.52810471,13.81332471,9.970623139
3095.95,12.25,0.068,13.1815,112.8038,204.2418,69.9235,0.1839,2.2053,6.432,7.0373,6.8883,6.6968,7.0564,47.6015,0.206,0.2022,25.8996,0.0151,0.3133,0.3365,47.6231,1579,0.1093,0.0977,0.0998,0,0.4758,4,0.374596465,3,2702.036634,1492.348775,1.81059326,5958.801388,3291.076753,0.280533107,9.552320495,4.91143436,6.278030921,4.640886134,21.06573239,10.8311862,13.84494159,10.23454619
3096.1,12.25,0.0589,13.1904,114.162,207.0786,67.9169,0.175,2.1573,6.3393,7.1409,7.0127,6.8046,7.1781,48.0393,0.218,0.2031,27.8007,0.0595,0.2759,0.2899,47.6286,1554.2769,0.1317,0.0729,0.093,0,0.4397,4,0.344250933,3,2669.890156,1471.904871,1.813901298,5759.754034,3175.340378,0.281682071,9.146178637,4.673798969,6.030312658,4.472379668,19.73105117,10.08278652,13.0091935,9.648264658
3096.25,12.25,0.0489,13.1658,111.8823,207.6845,67.8903,0.1833,2.1198,6.2928,7.1943,7.0895,6.8694,7.2748,47.7877,0.2297,0.1998,27.3059,0.1198,0.2287,0.2448,47.6341,1487,0.1483,0.0779,0.0803,0,0.3739,4,0.343862485,3,2724.29151,1467.610727,1.856276641,5774.953143,3111.041219,0.295564817,9.644925864,4.565797464,6.601060888,5.0791284,20.44531385,9.678577465,13.99292887,10.76673638
3096.4,12.25,0.0465,13.1757,111.8085,207.3794,68.845,0.2101,2.0999,6.2819,7.1363,7.078,6.847,7.2797,47.6006,0.2378,0.2023,23.2143,0.1418,0.211,0.2299,47.6397,1487,0.1529,0.0824,0.0901,0,0.3305,4,0.358027895,3,2726.089698,1469.7699,1.854773117,5724.515757,3086.369813,0.295097361,9.557205496,4.536253451,6.533036528,5.020952044,20.06917582,9.525678623,13.71872341,10.5434972
3096.55,12.25,0.0478,13.1657,110.6086,204.6782,70.6844,0.2329,2.0942,6.2825,7.0654,7.047,6.8094,7.2365,46.3788,0.2379,0.2037,18.2167,0.1371,0.2138,0.2347,47.6452,1487,0.1529,0.0733,0.1071,0,0.3259,4,0.386658995,4,2755.66276,1489.166897,1.850472748,5770.908953,3118.613316,0.293750593,9.710497942,4.644135715,6.614407465,5.066362227,20.33572479,9.725749014,13.85189211,10.60997578
3096.7,12.25,0.0484,13.174,109.0549,203.3643,73.9182,0.2433,2.0934,6.302,7.0032,7.0012,6.7729,7.1717,46.6082,0.2351,0.2011,14.3976,0.1358,0.2157,0.2405,47.6507,1487,0.1531,0.05,0.1297,0.001,0.3291,4,0.441574535,4,2794.922557,1498.788135,1.864788286,5850.890882,3137.563083,0.298178386,10.08273048,4.702542322,6.947702261,5.380188154,21.10718798,9.844302097,14.54431991,11.26288588
3096.85,12.25,0.0481,13.1672,108.1489,203.3518,75.072,0.2486,2.0938,6.35,6.9182,6.9141,6.7114,7.0714,46.3099,0.2326,0.1975,12.0309,0.1403,0.215,0.2437,47.6562,1487,0.1574,0.0433,0.1566,0.0047,0.3002,3,0.462685071,4,2818.336571,1498.880266,1.880294668,5901.033113,3138.3555,0.302800862,10.35907193,4.704019126,7.223059178,5.655052802,21.6898248,9.849275245,15.12364131,11.84054956
3097,12.25,0.0462,13.157,107.9756,203.5765,73.4115,0.2508,2.0962,6.3549,6.8439,6.8319,6.6505,6.97,44.9672,0.2326,0.1935,10.936,0.1564,0.2077,0.2388,47.6618,1487,0.1588,0.068,0.1694,0.007,0.2469,3,0.432563659,4,2822.859979,1497.225859,1.885393552,5917.279089,3138.484845,0.304282981,10.43828944,4.699020666,7.305608995,5.739268773,21.88074232,9.850087121,15.31401758,12.0306552
3097.15,12.25,0.0433,13.1829,109.4001,203.718,72.1291,0.2515,2.0984,6.2888,6.7987,6.7769,6.5986,6.8865,43.41,0.2359,0.1911,11.3592,0.1794,0.1949,0.2267,47.6673,1418.026,0.1575,0.1063,0.1536,0.0063,0.2058,3,0.410443707,4,2786.103486,1496.185904,1.862137238,5846.359555,3139.596501,0.297370279,10.02533603,4.697420029,6.89372268,5.327916004,21.03716513,9.857066189,14.46578767,11.18009894
3097.3,12.25,0.0412,13.201,110.8245,203.8594,72.8534,0.2519,2.0981,6.1794,6.7318,6.7089,6.5313,6.7992,41.2685,0.2394,0.19,14.06,0.1974,0.1848,0.2168,47.6728,1236,0.1591,0.1393,0.1128,0.0039,0.1975,3,0.422817742,4,2750.294384,1495.148127,1.839479537,5770.392648,3136.970284,0.290240738,9.616631503,4.690235244,6.489808007,4.926396259,20.17665456,9.840582565,13.61626618,10.33607199
3097.45,12.25,0.0407,13.2409,110.3878,203.5954,73.5846,0.2485,2.1003,6.0724,6.635,6.6007,6.4235,6.6852,41.3281,0.2426,0.1916,19.6341,0.2041,0.1834,0.2124,47.6783,1236,0.1614,0.1465,0.0759,0.0045,0.2161,3,0.435624433,4,2761.174695,1497.086869,1.844365048,5799.295212,3144.331552,0.291812609,9.736417216,4.707337479,6.59819223,5.029079737,20.44939708,9.886820907,13.85818314,10.56257617
3097.6,12.25,0.0428,13.3211,110.3918,204.446,72.8639,0.2421,2.1029,6.0092,6.5409,6.5029,6.3299,6.5826,41.0967,0.2458,0.1977,24.6723,0.1926,0.1943,0.2163,47.6839,1236,0.166,0.1335,0.0611,0.0095,0.2397,3,0.422999389,4,2761.074645,1490.858222,1.8520035,5806.263871,3135.125754,0.294231652,9.799490614,4.674028007,6.683471942,5.125462607,20.60734881,9.829013496,14.05467315,10.77833532
3097.75,12.25,0.0458,13.4082,111.121,203.9904,72.4897,0.2378,2.1028,5.9405,6.4883,6.4502,6.2793,6.5429,41.4947,0.2485,0.2051,28.1404,0.1735,0.2079,0.2231,47.6894,1236,0.1721,0.1086,0.0697,0.0164,0.2547,3,0.416565936,4,2742.955877,1494.187962,1.835750218,5767.887618,3141.978446,0.289027654,9.561452746,4.69470637,6.431648499,4.866746375,20.10582283,9.872028555,13.52447046,10.23379428
3097.9,12.25,0.0481,13.4241,110.352,202.7213,72.9003,0.237,2.1043,5.8021,6.4263,6.3867,6.2178,6.4892,41.7723,0.2493,0.2094,30.1863,0.1596,0.2186,0.2296,47.6949,1190.4,0.1731,0.0837,0.0818,0.0207,0.2717,3,0.423629602,4,2762.070465,1503.542055,1.837042373,5812.22488,3163.903546,0.289449276,9.711025294,4.75706204,6.5396506,4.953963254,20.43491053,10.01028565,13.76138676,10.42462487
3098.05,12.25,0.0497,13.3437,110.1665,202.4426,72.8232,0.2383,2.108,5.6461,6.3105,6.2602,6.0943,6.3553,41.4284,0.2482,0.2102,29.019,0.1517,0.2276,0.2365,47.7004,1072,0.1678,0.0739,0.0867,0.0196,0.2899,3,0.422295655,4,2766.721281,1505.611961,1.837605806,5832.24846,3173.830014,0.289632686,9.764797355,4.778556432,6.579093068,4.986240924,20.58419283,10.07319696,13.86872819,10.51099587
3098.2,12.25,0.051,13.3274,110.1648,203.5656,72.4288,0.2407,2.1103,5.5396,6.2166,6.1449,5.9988,6.2511,41.8274,0.2471,0.2106,27.9544,0.146,0.2344,0.242,47.7059,1072,0.1607,0.0702,0.0919,0.0168,0.3038,3,0.415526677,4,2766.763975,1497.306028,1.847827981,5838.702017,3159.764911,0.292915065,9.84613034,4.731135049,6.692040307,5.114995291,20.77828886,9.984114294,14.12221266,10.79417456
3098.35,12.25,0.0531,13.361,111.9988,204.8344,72.2672,0.2427,2.1089,5.4945,6.166,6.0888,5.9564,6.2318,41.9494,0.249,0.2154,30.5601,0.1346,0.242,0.2466,47.7115,1072,0.1529,0.0638,0.1037,0.0145,0.3151,3,0.412779439,4,2721.45773,1488.031307,1.828898167,5739.282207,3138.109224,0.286768427,9.393074231,4.669604771,6.280004384,4.72346946,19.80905425,9.847729501,13.24390125,9.961324745
3098.5,12.25,0.0535,13.3974,107.6706,205.9103,72.3027,0.2419,2.1052,5.486,6.1961,6.1013,5.9567,6.2466,42.2185,0.2457,0.2133,33.5575,0.1295,0.2429,0.2507,47.717,1072,0.1518,0.0596,0.1089,0.012,0.3249,3,0.413381647,4,2830.856334,1480.256209,1.912409701,5959.518754,3116.23537,0.311839854,10.72010574,4.612826755,7.644887904,6.107278986,22.56796661,9.710922884,16.09401802,12.85704372
3098.65,12.25,0.0523,13.3815,111.2846,202.198,72.605,0.2375,2.1041,5.4855,6.222,6.0998,5.944,6.234,40.8065,0.2493,0.2149,34.4322,0.1377,0.2371,0.2436,47.7225,1072,0.1398,0.0788,0.0931,0.0048,0.3309,3,0.41853947,4,2738.923445,1507.433308,1.816945022,5762.96882,3171.790423,0.282730481,9.409313708,4.78126253,6.221805355,4.628051179,19.79813697,10.06025449,13.09130065,9.737882485
3098.8,12.25,0.0492,13.3248,112.8906,202.3668,73.3167,0.2341,2.1065,5.4855,6.2129,6.0629,5.9408,6.2116,40.7946,0.2503,0.2104,34.7908,0.1595,0.2251,0.2338,47.728,1072,0.1349,0.1062,0.0704,0,0.3186,3,0.430895057,4,2699.959075,1506.175914,1.79259212,5687.463792,3172.759563,0.274101813,8.984274101,4.778734036,5.798451411,4.205540065,18.92537339,10.06640325,12.2144379,8.858970147
3098.95,12.25,0.0457,13.2943,117.1786,199.5481,74.3165,0.2367,2.1046,5.4911,6.2169,6.0359,5.9227,6.178,40.7601,0.2538,0.2072,32.6058,0.1863,0.2076,0.2205,47.7335,1053.938,0.1407,0.1177,0.0516,0.0007,0.2958,4,0.448768103,4,2601.157549,1527.451276,1.702939786,5474.396178,3214.673956,0.236842647,7.692756498,4.910257836,4.419251274,2.782498662,16.19017533,10.33412864,9.300756231,5.856046684
3099.1,12.25,0.0451,13.3078,111.8668,198.9767,74.7075,0.2455,2.0988,5.5298,6.2493,6.0403,5.9047,6.1816,41.5113,0.25,0.2032,37.1004,0.187,0.2045,0.2219,47.7391,1008,0.1569,0.1071,0.0518,0.0055,0.2885,4,0.45592577,4,2724.668981,1531.837647,1.778693053,5718.535258,3215.020854,0.26891959,9.014595661,4.924889981,5.731335673,4.08970568,18.91983337,10.33635909,12.02892731,8.58347428
3099.25,12.25,0.0455,13.3266,107.8815,204.0446,72.7143,0.2539,2.097,5.6076,6.2565,6.0278,5.8791,6.1585,42.7407,0.2509,0.2046,47.8361,0.185,0.205,0.2223,47.7446,1008,0.1549,0.0841,0.0501,0.0057,0.3155,3,0.420417502,4,2825.322229,1493.791063,1.891377113,5924.700713,3132.47986,0.305999081,10.5001614,4.679270421,7.380647782,5.820890975,22.01883845,9.812430072,15.4772184,12.20640837
3099.4,12.25,0.0454,13.3616,106.7591,204.5976,69.5709,0.2586,2.0998,5.6236,6.2882,6.0457,5.8771,6.1746,44.5799,0.2566,0.2092,59.8493,0.1896,0.202,0.217,47.7501,1008,0.1382,0.0746,0.0495,0.0023,0.3367,4,0.36911224,3,2855.025942,1489.753545,1.916441783,5994.983472,3128.184495,0.312926698,10.90220141,4.660223942,7.795385448,6.241977467,22.89244252,9.785538234,16.36875036,13.10690429
3099.55,12.25,0.0476,13.476,105.3353,203.9793,68.3687,0.2569,2.1053,5.5385,6.2737,6.0535,5.8688,6.2191,45.3413,0.2593,0.2152,66.7282,0.1763,0.2125,0.2214,47.7556,1008,0.1238,0.0801,0.0667,0.0011,0.3369,4,0.350902964,3,2893.61686,1494.269271,1.936476186,6091.931575,3145.885097,0.318177852,11.35998334,4.700799432,8.226117048,6.659183904,23.91617292,9.896593045,17.31844422,14.01957987
3099.7,12.25,0.0508,13.6135,110.126,199.9727,67.7932,0.2481,2.1107,5.4803,6.1522,5.9805,5.7599,6.1468,43.6244,0.2656,0.225,69.4212,0.1626,0.2262,0.2257,47.7612,1008,0.1121,0.0835,0.0778,0.0023,0.3368,3,0.342447498,3,2767.738772,1524.208054,1.815853659,5841.866226,3217.14594,0.282355519,9.630626648,4.903599755,6.361560145,4.727026893,20.32736367,10.350028,13.427345,9.977335664
3099.85,12.25,0.0522,13.5911,110.5458,196.0911,67.0693,0.2425,2.113,5.4048,5.9171,5.7801,5.5563,5.965,43.5895,0.2653,0.2248,74.8417,0.1619,0.2358,0.2323,47.7667,1008,0.1117,0.0786,0.067,0.0019,0.3541,3,0.332045271,3,2757.228226,1554.379572,1.773844868,5826.023241,3284.404035,0.26706544,9.256728343,5.105210536,5.853254652,4.151517807,19.55946699,10.78730986,12.36792708,8.772157125
3100,12.25,0.0594,13.4085,117.3991,195.9663,67.2324,0.2394,2.1165,5.2859,5.5538,5.5445,5.282,5.8096,43.6806,0.263,0.2309,83.3925,0.1286,0.2681,0.2574,47.7722,1008,0.1121,0.0889,0.0653,0,0.3742,3,0.334366549,3,2596.272033,1555.369469,1.669231706,5495.009757,3291.939481,0.220097214,7.439630601,5.120182164,4.026175825,2.319448437,15.74597817,10.83686555,8.521401134,4.909112618
3100.15,12.25,0.0685,13.1476,116.9251,195.8781,68.11,0.2281,2.1299,5.246,5.6285,5.6525,5.389,5.9877,44.4419,0.2493,0.2318,92.2193,0.07,0.302,0.2956,47.7777,959.9545,0.117,0.1181,0.0838,0,0.3793,4,0.34708145,3,2606.797001,1556.069821,1.675244238,5552.216932,3314.273112,0.223213005,7.597181956,5.157240368,4.159021711,2.439941589,16.18123785,10.98440626,8.858300343,5.19683159
3100.3,12.25,0.0689,12.8853,119.8168,196.1877,69.3848,0.2081,2.1595,5.2429,5.816,5.9296,5.6324,6.2753,43.2648,0.2477,0.2322,95.9547,0.062,0.3116,0.2967,47.7833,842,0.1063,0.1392,0.0859,0.0049,0.3696,4,0.366244251,3,2543.883662,1553.614217,1.63739726,5493.516769,3355.029902,0.202570349,7.024971349,5.212422156,3.550023245,1.812549193,15.17042563,11.25622565,7.666275197,3.914199982
3100.45,12.25,0.0686,12.7377,116.103,196.8173,71.7585,0.1967,2.2251,5.225,5.6219,5.9299,5.5086,6.2696,43.3257,0.2333,0.2174,72.1684,0.0635,0.3399,0.3153,47.7888,842,0.0792,0.15,0.0822,0.0079,0.3998,3,0.404229868,4,2625.255161,1548.644352,1.695195645,5841.45526,3445.888547,0.233146646,8.220036122,5.336455836,4.662398898,2.883580286,18.29040237,11.87414788,10.37430379,6.416254493
3100.6,12.25,0.0707,12.6915,113.9294,197.2347,74.1945,0.181,2.2916,5.1026,5.28,5.6518,5.2431,5.9807,43.139,0.2057,0.193,36.0716,0.0505,0.381,0.3663,47.7943,842,0.0547,0.1561,0.0801,0.0031,0.4624,4,0.446554282,4,2675.341045,1545.367017,1.731201077,6130.811538,3541.363056,0.249631604,9.10507086,5.472705663,5.456600418,3.632365197,20.86518038,12.5412523,12.50434552,8.323928085
3100.75,12.25,0.0737,12.6916,114.6817,197.4102,74.2905,0.1833,2.3069,4.811,5.0399,5.3238,5.0396,5.5951,42.7068,0.1832,0.1724,11.1996,0.0432,0.3994,0.4276,47.7998,842,0.0679,0.1526,0.0823,0,0.4816,4,0.44829553,4,2657.791086,1543.993168,1.721374901,6131.258257,3561.837838,0.245304893,8.96299916,5.499453286,5.296696969,3.463545874,20.67674276,12.68668879,12.21895024,7.990053976
3100.9,12.25,0.0778,12.7208,114.196,197.6464,74.8788,0.193,2.2812,4.5372,4.7745,4.9565,4.7563,5.1833,43.7529,0.1733,0.1623,4.9534,0.0441,0.4015,0.4791,47.8053,805.6482,0.1006,0.143,0.0883,0,0.4617,3,0.459091872,4,2669.09524,1542.147998,1.73076465,6088.740061,3517.948012,0.249442042,9.017831802,5.425196483,5.401034147,3.59263532,20.57147791,12.37595822,12.3208391,8.195519691
3101.05,12.25,0.0756,12.7693,116.3033,198.8344,77.7586,0.2139,2.2056,4.3994,4.5503,4.679,4.4809,4.881,45.4983,0.1934,0.1787,8.8567,0.0588,0.3778,0.4232,47.8109,718,0.1333,0.1316,0.0947,0,0.4029,4,0.51519154,5,2620.733891,1532.933939,1.709619589,5780.290671,3381.039096,0.239962438,8.238057559,5.182909579,4.782784506,3.05514798,18.16985975,11.43142537,10.54890951,6.738434384
3101.2,12.25,0.0697,12.8225,109.9353,202.4989,78.2535,0.2214,2.1551,4.377,4.4416,4.5701,4.3202,4.7344,45.6642,0.2238,0.2001,30.6745,0.0948,0.3451,0.3483,47.8164,718,0.1375,0.1354,0.0832,0.0034,0.3457,3,0.525401021,5,2772.539848,1505.193362,1.841982512,5975.100627,3243.842213,0.291048481,10.05605823,4.882609766,6.800985057,5.173448468,21.6718111,10.52251231,14.6568029,11.14929879
3101.35,12.25,0.0657,12.806,108.8191,203.068,75.9901,0.2188,2.129,4.377,4.4568,4.547,4.2867,4.706,46.3948,0.2475,0.2153,51.6711,0.1288,0.3156,0.3051,47.8219,718,0.1425,0.1302,0.0791,0.0119,0.2922,3,0.48008843,4,2800.978872,1500.975043,1.866106226,5963.284019,3195.575866,0.298578159,10.30772638,4.796479623,7.110073301,5.511246761,21.94514947,10.21170512,15.13734606,11.73344435
3101.5,12.25,0.0651,12.7985,106.5722,202.1534,76.2318,0.2214,2.1248,4.3782,4.4298,4.5166,4.2706,4.6899,46.2865,0.2507,0.2168,55.7448,0.1357,0.3114,0.3003,47.8274,718,0.1482,0.1202,0.0745,0.0159,0.2887,2,0.484761638,4,2860.032917,1507.765885,1.896868039,6076.997941,3203.700952,0.307552291,10.93983948,4.830431,7.719552146,6.10940848,23.24497093,10.26369979,16.4025044,12.98127114
3101.65,12.25,0.0672,12.8711,104.4552,201.0905,77.8495,0.2312,2.1305,4.3902,4.392,4.5096,4.265,4.7023,45.216,0.2435,0.2133,49.1017,0.1209,0.3233,0.3151,47.833,718,0.1496,0.1073,0.0719,0.0148,0.3223,4,0.517053821,5,2917.997381,1515.735452,1.925136326,6216.79342,3229.274381,0.315235658,11.61428603,4.894725666,8.351135583,6.719560362,24.74423638,10.42821303,17.79209436,14.31602335
3101.8,12.25,0.0714,12.9263,104.7348,199.5422,78.1833,0.2366,2.1415,4.4397,4.354,4.4989,4.2671,4.6932,47.3348,0.2372,0.2131,46.3381,0.0966,0.3421,0.3349,47.8385,718,0.1453,0.0926,0.0814,0.0137,0.3573,3,0.523942302,5,2910.207496,1527.496439,1.905213931,6232.209352,3271.133625,0.309874374,11.47482908,4.996644965,8.143732439,6.478184118,24.57334648,10.70031519,17.43980302,13.87303129
3101.95,12.25,0.0709,12.9377,104.7718,196.24,77.3353,0.2353,2.1508,4.5341,4.3572,4.5178,4.2891,4.7023,48.525,0.2348,0.2103,44.5724,0.0978,0.3456,0.3371,47.844,707.2704,0.1373,0.0822,0.0826,0.0118,0.378,2,0.506595171,5,2909.17976,1553.200163,1.873023084,6257.063828,3340.622911,0.300655085,11.28471538,5.18865605,7.825611348,6.096059332,24.27116584,11.15976143,16.83132489,13.11140441
3102.1,12.25,0.0663,12.9655,105.7167,193.7455,76.0002,0.2373,2.1546,4.6358,4.4314,4.6081,4.3939,4.8169,49.1973,0.2363,0.2064,41.1058,0.1197,0.3327,0.3211,47.8495,682,0.1258,0.084,0.0789,0.0073,0.3779,3,0.480282939,4,2883.177398,1573.197829,1.832685848,6212.094021,3389.612043,0.288022187,10.80052866,5.332530307,7.24550846,5.467998358,23.27081906,11.4894698,15.61117253,11.78134926
3102.25,12.25,0.0613,13.0501,105.3776,192.0253,74.883,0.2433,2.1589,4.6965,4.5394,4.7576,4.5069,4.9572,47.309,0.2378,0.202,36.1771,0.1432,0.317,0.3037,47.855,682,0.1216,0.0906,0.0683,0.0068,0.3675,3,0.459169733,4,2892.455323,1587.290841,1.82225919,6244.521796,3426.802197,0.284541133,10.80955798,5.439331743,7.183336819,5.370226238,23.33675473,11.7429733,15.50810586,11.59378143
3102.4,12.25,0.0592,13.1214,104.9276,192.1728,74.1966,0.2439,2.1694,4.6327,4.5644,4.7927,4.5303,4.9898,45.3966,0.2381,0.1992,31.0757,0.1554,0.3138,0.2969,47.8606,682,0.1128,0.0983,0.0647,0.0065,0.363,4,0.446592311,4,2904.860113,1586.072535,1.831479992,6301.803529,3440.825757,0.287624358,11.02932541,5.45739923,7.391059253,5.571926177,23.92701854,11.83928189,16.03416394,12.08773665
3102.55,12.25,0.0601,13.1369,103.9109,179.3334,72.8724,0.2345,2.1807,4.4539,4.4772,4.6874,4.4384,4.8688,43.7231,0.2388,0.2001,30.3475,0.1547,0.3238,0.3005,47.8661,682,0.1047,0.0949,0.0806,0.0102,0.3547,3,0.423146484,4,2933.282264,1699.627621,1.725838194,6396.608633,3706.377953,0.247285527,10.36377553,6.299462343,6.164133967,4.064313186,22.6002853,13.73723753,13.44212694,8.863047765
3102.7,12.25,0.0614,13.1244,104.0642,166.494,71.4897,0.2276,2.1817,4.2835,4.3292,4.5159,4.277,4.6929,43.746,0.2399,0.201,31.7549,0.1556,0.3314,0.3056,47.8716,682,0.1067,0.0608,0.0954,0.0154,0.365,3,0.399771923,4,2928.961161,1830.696602,1.599916206,6390.114564,3994.030776,0.17943208,8.967252611,7.311858568,4.092680232,1.655394043,19.56385502,15.95228184,8.929000462,3.611573183
