,DEPTH,DTCO,Vp,Vs,RHOB,Ip,PHIT,well,Vp_bk,Vs_bk,rhob_bk,Ip_ups_Bks,Vp_MA,Vs_MA,RHOB_MA,Ip_ups_MA,PHIT_MA,Rc,Rc_bks,Rc_MA,TWT
908,3125.8,108.9991,2796.353364,1621.529313,2.2521,6297.667412,0.2241,Lakach-1,2812.52503,1487.443875,2.190011252,6159.461461,2814.540736,1494.660726,2.190011252,6173.035365,0.235397679,-0.011627917,3.88E-05,3.99E-05,3194.94325
909,3125.9,110.2659,2764.2272,1595.859979,2.2259,6152.893324,0.2316,Lakach-1,2812.670129,1487.478708,2.190068214,6159.939446,2814.691718,1494.695242,2.190068214,6173.528128,0.235317862,-0.013059903,3.01E-05,3.11E-05,3195.015603
910,3126,111.2468,2739.85409,1565.819114,2.1878,5994.252779,0.2374,Lakach-1,2812.701471,1487.639642,2.190175809,6160.310719,2814.726961,1494.85889,2.190175809,6173.912705,0.235214487,-0.009257862,6.62E-06,6.33E-06,3195.0886
911,3126.1,111.3834,2736.493948,1537.484508,2.1503,5884.282936,0.2394,Lakach-1,2812.553566,1487.892095,2.190319972,6160.392248,2814.574558,1495.120444,2.190319972,6173.990851,0.235094233,-0.00583957,-3.31E-05,-3.58E-05,3195.161686
912,3126.2,111.1354,2742.600468,1513.246116,2.1206,5815.958551,0.2371,Lakach-1,2812.174879,1488.178764,2.190469761,6159.984034,2814.177178,1495.418811,2.190469761,6173.548763,0.234975035,-0.001367678,-8.32E-05,-8.86E-05,3195.234609
913,3126.3,110.3993,2760.887071,1494.730193,2.1008,5800.071558,0.2324,Lakach-1,2811.544664,1488.464329,2.190596343,6158.959459,2813.513224,1495.715664,2.190596343,6172.45439,0.234873418,0.003678764,-0.000126306,-0.000134786,3195.30705
914,3126.4,109.2405,2790.173974,1488.353197,2.0941,5842.903319,0.229,Lakach-1,2810.705495,1488.71854,2.190696906,6157.403832,2812.624944,1495.979375,2.190696906,6170.790688,0.234793249,0.00738904,-0.000163098,-0.000174644,3195.37873
915,3126.5,107.9618,2823.220806,1488.371366,2.1004,5929.892981,0.2261,Lakach-1,2809.719802,1488.923298,2.190750703,6155.395633,2811.577022,1496.190756,2.190750703,6168.635682,0.234732771,0.010454092,-0.000187263,-0.000203184,3195.449571
916,3126.6,106.6138,2858.916951,1497.32221,2.118,6055.186102,0.2244,Lakach-1,2808.666335,1489.085175,2.190751758,6153.090712,2810.442147,1496.357522,2.190751758,6166.129452,0.234684951,0.011829946,-0.000198502,-0.000219091,3195.519528
917,3126.7,105.3744,2892.54316,1514.072228,2.1435,6200.166264,0.2258,Lakach-1,2807.595665,1489.212091,2.1907173,6150.648394,2809.268498,1496.488159,2.1907173,6163.428152,0.23464346,0.011538157,-0.000198304,-0.000223171,3195.588671
918,3126.8,104.2387,2924.057955,1533.611913,2.1699,6344.913358,0.2281,Lakach-1,2806.549491,1489.338636,2.190664909,6148.209485,2808.098623,1496.619698,2.190664909,6160.677765,0.234601617,0.004437348,-0.000182556,-0.000208995,3195.657069
919,3126.9,103.3177,2950.123745,1554.827566,2.1699,6401.473513,0.2335,Lakach-1,2805.583064,1489.482144,2.19061955,6145.965109,2806.999163,1496.771558,2.19061955,6158.103204,0.234554501,0.008566333,-0.000159372,-0.000184352,3195.724863
920,3127,102.5783,2971.388686,1572.357866,2.1916,6512.095443,0.2314,Lakach-1,2804.710553,1489.655866,2.190602672,6144.006432,2805.998267,1496.960195,2.190602672,6155.833106,0.234495077,0.00667312,-0.000107223,-0.000121837,3195.792171
921,3127.1,101.8834,2991.655167,1587.276789,2.206,6599.591298,0.2281,Lakach-1,2804.076752,1489.875664,2.190627989,6142.689015,2805.287721,1497.206241,2.190627989,6154.333276,0.23441948,0.005455828,-5.96E-05,-6.68E-05,3195.859024
922,3127.2,101.0975,3014.911348,1597.079984,2.213,6671.998813,0.2256,Lakach-1,2803.646623,1490.140287,2.190702883,6141.95674,2804.818139,1497.51144,2.190702883,6153.511031,0.234325949,0.005154302,-4.70E-06,-5.96E-06,3195.925361
923,3127.3,100.1511,3043.40142,1605.234497,2.215,6741.134146,0.2256,Lakach-1,2803.457823,1490.458945,2.190829817,6141.898989,2804.621076,1497.888809,2.190829817,6153.437733,0.234209212,0.004985319,4.58E-05,4.73E-05,3195.991077
924,3127.4,99.1351,3074.592147,1612.998823,2.2145,6808.684311,0.2261,Lakach-1,2803.495564,1490.811813,2.191001055,6142.461739,2804.665258,1498.314042,2.191001055,6154.020209,0.234076301,0.004426985,8.47E-05,8.67E-05,3196.056126
925,3127.5,98.1503,3105.441349,1622.11958,2.212,6869.236263,0.2269,Lakach-1,2803.74195,1491.191441,2.191179677,6143.502379,2804.919395,1498.775116,2.191179677,6155.087779,0.233939873,0.004022545,0.000104128,0.000106062,3196.120529
926,3127.6,97.267,3133.642448,1632.846354,2.2098,6924.723082,0.2263,Lakach-1,2804.149965,1491.593695,2.191317159,6144.781934,2805.330535,1499.259722,2.191317159,6156.393562,0.23381962,0.004138364,0.000107137,0.000108769,3196.184353
927,3127.7,96.4609,3159.829527,1644.660519,2.2097,6982.275305,0.2258,Lakach-1,2804.688778,1491.993771,2.191365682,6146.098736,2805.865513,1499.728404,2.191365682,6157.732956,0.2337282,0.004165912,9.91E-05,0.000100977,3196.247647
928,3127.8,95.8034,3181.515479,1657.612701,2.213,7040.693754,0.2251,Lakach-1,2805.315313,1492.385616,2.191310478,6147.316839,2806.485463,1500.171659,2.191310478,6158.976666,0.233671941,0.004130596,9.76E-05,9.98E-05,3196.31051
929,3127.9,95.217,3201.109046,1670.695411,2.2177,7099.099531,0.2243,Lakach-1,2806.007796,1492.755855,2.191197257,6148.516587,2807.172734,1500.576247,2.191197257,6160.206465,0.23364346,0.004191228,0.000113191,0.000116445,3196.372989
930,3128,94.7117,3218.187405,1683.816961,2.2245,7158.857881,0.2219,Lakach-1,2806.771463,1493.107685,2.191097046,6149.908661,2807.937803,1500.95071,2.191097046,6161.641282,0.233625176,0.002397886,0.000143534,0.000150303,3196.435135
931,3128.1,94.6823,3219.186691,1695.815819,2.2345,7193.27266,0.217,Lakach-1,2807.605247,1493.448251,2.191075246,6151.674358,2808.79002,1501.307072,2.191075246,6163.493789,0.233601969,0.000511377,0.000176984,0.000189918,3196.497263
932,3128.2,95.1104,3204.696858,1705.518314,2.2469,7200.633369,0.2117,Lakach-1,2808.49782,1493.798359,2.19115436,6153.852243,2809.727528,1501.669005,2.19115436,6165.835351,0.233568214,-0.001448467,0.000199269,0.000220655,3196.559671
933,3128.3,95.9467,3176.763766,1713.053433,2.2601,7179.803787,0.2079,Lakach-1,2809.428887,1494.177969,2.191301336,6156.305275,2810.737504,1502.058237,2.191301336,6168.556993,0.233533755,-0.00727507,0.000204291,0.000233846,3196.622629
934,3128.4,97.7751,3117.3581,1712.049843,2.2699,7076.091152,0.2076,Lakach-1,2810.360998,1494.603793,2.191469761,6158.821144,2811.780865,1502.489541,2.191469761,6171.44265,0.233502461,-0.009180796,0.000197211,0.000232523,3196.686785
935,3128.5,99.6704,3058.07943,1706.496107,2.2718,6947.344849,0.2106,Lakach-1,2811.268963,1495.091188,2.191626231,6161.250801,2812.82369,1502.974295,2.191626231,6174.313317,0.233473277,-0.012058135,0.000180827,0.000217815,3196.752186
936,3128.6,101.636,2998.937384,1696.692785,2.2614,6781.797001,0.2156,Lakach-1,2812.12208,1495.639788,2.191753868,6163.479447,2813.81965,1503.506738,2.191753868,6177.003616,0.233436709,-0.008737131,0.000162821,0.00019849,3196.818876
937,3128.7,102.7462,2966.533069,1683.135403,2.2465,6664.316539,0.2194,Lakach-1,2812.888157,1496.245745,2.191870605,6165.486865,2814.72554,1504.078508,2.191870605,6179.456246,0.233388186,-0.007315985,0.000148399,0.000181763,3196.886295
938,3128.8,103.5413,2943.752879,1671.069122,2.231,6567.512674,0.2217,Lakach-1,2813.560201,1496.890626,2.191997539,6167.317036,2815.530026,1504.66879,2.191997539,6181.703045,0.233320675,-0.005625268,0.000133969,0.000163798,3196.954235
939,3128.9,103.9759,2931.448538,1660.681566,2.2153,6494.037945,0.2251,Lakach-1,2814.134046,1497.557684,2.192137834,6168.969712,2816.223305,1505.25918,2.192137834,6183.728475,0.2332391,-0.003735319,0.00012254,0.000148727,3197.022461
940,3129,104.1172,2927.470197,1656.12121,2.2018,6445.70388,0.23,Lakach-1,2814.640973,1498.230464,2.192280239,6170.481784,2816.83539,1505.835233,2.192280239,6185.568124,0.233149789,-0.003115361,0.000110143,0.000132387,3197.09078
941,3129.1,104.1922,2925.362935,1652.706144,2.1897,6405.667219,0.2355,Lakach-1,2815.104395,1498.887074,2.19240225,6171.841211,2817.388358,1506.380531,2.19240225,6187.206115,0.233074895,-0.002423204,9.78E-05,0.000116077,3197.159147
942,3129.2,104.2059,2924.978336,1650.36516,2.1794,6374.697786,0.2385,Lakach-1,2815.554391,1499.52246,2.192480661,6173.048552,2817.912544,1506.895244,2.192480661,6188.64267,0.233024965,-0.00155477,9.80E-05,0.000113507,3197.227524
943,3129.3,104.3194,2921.795946,1644.600175,2.175,6354.906182,0.2385,Lakach-1,2816.061836,1500.102898,2.19251512,6174.258153,2818.483362,1507.359432,2.19251512,6190.047732,0.233005274,0.000392718,0.00011443,0.000127986,3197.295975
944,3129.4,104.4915,2916.983678,1636.709548,2.1803,6359.899513,0.2352,Lakach-1,2816.677485,1500.625848,2.192537623,6175.671358,2819.153705,1507.777845,2.192537623,6191.632408,0.233000352,0.001277106,0.00015092,0.000162782,3197.364539
945,3129.5,104.746,2909.896321,1625.920848,2.1912,6376.164818,0.2326,Lakach-1,2817.455958,1501.091241,2.19259353,6177.535705,2819.978099,1508.153209,2.19259353,6193.648508,0.233001055,0.000978938,0.000208322,0.000217163,3197.43327
946,3129.6,105.0373,2901.826304,1612.991141,2.2016,6388.66079,0.2321,Lakach-1,2818.440696,1501.509294,2.192740858,6180.11007,2820.991957,1508.493499,2.192740858,6196.339158,0.232986639,-0.000662096,0.000273305,0.000277975,3197.502192
947,3129.7,105.3198,2894.042716,1599.795932,2.2046,6380.206571,0.234,Lakach-1,2819.60688,1501.910765,2.193032349,6183.4891,2822.165984,1508.821831,2.193032349,6199.784966,0.232947609,-0.003150216,0.000335988,0.000333623,3197.571299
948,3129.8,105.5624,2887.391723,1586.698387,2.1958,6340.134745,0.238,Lakach-1,2820.924652,1502.313635,2.193481364,6187.645654,2823.460095,1509.149988,2.193481364,6203.923133,0.232873418,-0.004288464,0.000366867,0.000359125,3197.640566
949,3129.9,105.6086,2886.128592,1576.088137,2.178,6285.988073,0.2428,Lakach-1,2822.276788,1502.772118,2.194039733,6192.187409,2824.768875,1509.517594,2.194039733,6208.380696,0.232778129,-0.003486952,0.000365214,0.000353406,3197.709863
950,3130,105.5469,2887.815748,1567.521449,2.1616,6242.302521,0.2462,Lakach-1,2823.621324,1503.303663,2.194597398,6196.71201,2826.055743,1509.936917,2.194597398,6212.770403,0.232677567,0.000292474,0.000318117,0.000305793,3197.779119
951,3130.1,105.3339,2893.655319,1562.568888,2.1585,6245.955006,0.2443,Lakach-1,2824.879331,1503.918367,2.195016174,6200.655823,2827.254306,1510.419271,2.195016174,6216.571213,0.232599508,0.003393692,0.000232312,0.000225924,3197.848236
952,3130.2,105.14,2898.99182,1561.31144,2.1692,6288.493057,0.2378,Lakach-1,2825.950864,1504.639437,2.195203586,6203.537472,2828.290549,1510.984415,2.195203586,6219.380792,0.23255872,0.005045409,0.000142002,0.000141118,3197.917226
953,3130.3,105.14,2898.99182,1561.835464,2.1912,6352.270877,0.2286,Lakach-1,2826.809703,1505.446016,2.195159986,6205.299547,2829.134733,1511.614089,2.195159986,6221.136368,0.232553797,0.006376751,6.60E-05,6.79E-05,3197.986215
954,3130.4,104.9967,2902.948378,1564.245695,2.2163,6433.804491,0.2209,Lakach-1,2827.442555,1506.333849,2.194958158,6206.118101,2829.763877,1512.299304,2.194958158,6221.981254,0.232570675,0.003811563,1.51E-05,1.70E-05,3198.055111
955,3130.5,105.0268,2902.116412,1565.429885,2.2339,6483.037853,0.2175,Lakach-1,2827.841612,1507.272489,2.194714487,6206.304952,2830.162311,1513.011779,2.194714487,6222.192296,0.232581575,0.000398879,-1.62E-05,-1.58E-05,3198.124026
956,3130.6,105.4598,2890.200816,1564.805431,2.2449,6488.211812,0.2177,Lakach-1,2828.017552,1508.247974,2.194506681,6206.10341,2830.336129,1513.734287,2.194506681,6221.99562,0.232575949,-0.002517217,-4.06E-05,-4.20E-05,3198.193225
957,3130.7,106.1526,2871.338055,1558.220071,2.2483,6455.629349,0.2202,Lakach-1,2827.968021,1509.241422,2.194366737,6205.598959,2830.280214,1514.44997,2.194366737,6221.472893,0.232553797,-0.006284679,-4.55E-05,-4.75E-05,3198.262879
958,3130.8,107.218,2842.806245,1545.271434,2.2425,6374.993005,0.2244,Lakach-1,2827.814168,1510.213914,2.194286568,6205.034645,2830.11786,1515.133692,2.194286568,6220.882127,0.232527778,-0.008128309,-5.20E-05,-5.45E-05,3198.333232
959,3130.9,108.397,2811.885938,1528.516001,2.2306,6272.192773,0.231,Lakach-1,2827.596852,1511.12703,2.194227145,6204.389767,2829.88938,1515.763331,2.194227145,6220.204213,0.232508439,-0.010007757,-5.70E-05,-5.96E-05,3198.404359
960,3131,109.6317,2780.217765,1507.647304,2.2113,6147.895545,0.2398,Lakach-1,2827.350686,1511.949768,2.194168073,6203.682607,2829.631166,1516.323743,2.194168073,6219.463395,0.232500703,-0.010119668,-6.40E-05,-6.61E-05,3198.476296
961,3131.1,110.7653,2751.764316,1488.306685,2.1894,6024.712794,0.2474,Lakach-1,2827.109127,1512.625923,2.194074895,6202.889161,2829.378715,1516.786152,2.194074895,6218.640708,0.232508439,-0.007256699,-6.80E-05,-6.94E-05,3198.548976
962,3131.2,111.5274,2732.960689,1470.505935,2.1727,5937.90369,0.2513,Lakach-1,2826.893021,1513.151117,2.193944093,6202.045244,2829.155003,1517.151836,2.193944093,6217.777153,0.232529887,-0.004245998,-6.33E-05,-6.36E-05,3198.622157
963,3131.3,111.9919,2721.625403,1458.00975,2.1633,5887.692235,0.25,Lakach-1,2826.733498,1513.509955,2.193790084,6201.259919,2828.993177,1517.410286,2.193790084,6216.986247,0.232552743,-0.000181081,-4.50E-05,-4.45E-05,3198.695642
964,3131.4,111.9755,2722.024014,1449.452485,2.1622,5885.560323,0.2468,Lakach-1,2826.663623,1513.719554,2.193646976,6200.70211,2828.925023,1517.568459,2.193646976,6216.432471,0.232566456,0.002019715,-9.07E-06,-9.00E-06,3198.769117
965,3131.5,111.7562,2727.365462,1444.256805,2.1667,5909.382746,0.2426,Lakach-1,2826.696628,1513.817964,2.193581575,6200.589642,2828.958903,1517.644658,2.193581575,6216.320568,0.232557314,0.003193563,3.84E-05,3.68E-05,3198.842448
966,3131.6,111.3573,2737.135329,1448.388335,2.1728,5947.247643,0.2408,Lakach-1,2826.829167,1513.840402,2.193646976,6201.065255,2829.085963,1517.657485,2.193646976,6216.778094,0.232522504,0.00382143,9.29E-05,8.89E-05,3198.915517
967,3131.7,110.8197,2750.41351,1456.947628,2.1789,5992.875996,0.2379,Lakach-1,2827.037748,1513.840688,2.193892757,6202.217638,2829.278688,1517.643038,2.193892757,6217.883275,0.23245007,0.003597192,0.000146958,0.000140302,3198.988233
968,3131.8,110.3636,2761.780152,1469.95065,2.1856,6036.146701,0.2348,Lakach-1,2827.302366,1513.849753,2.194332278,6204.040842,2829.515985,1517.625633,2.194332278,6219.628282,0.232338256,0.003160245,0.000190386,0.000182338,3199.06065
969,3131.9,109.9944,2771.050163,1486.414522,2.1921,6074.419061,0.2304,Lakach-1,2827.584863,1513.893728,2.194948664,6206.403617,2829.764318,1517.629618,2.194948664,6221.896841,0.232184248,0.001822838,0.000219108,0.000211463,3199.132825
970,3132,109.8541,2774.589205,1501.978739,2.1973,6096.60486,0.2283,Lakach-1,2827.846646,1513.972307,2.195707454,6209.123959,2829.992362,1517.660578,2.195707454,6224.528794,0.231996835,0.001766549,0.000226229,0.000220432,3199.204908
971,3132.1,109.8951,2773.554053,1516.28665,2.2059,6118.182885,0.2264,Lakach-1,2828.055805,1514.06414,2.196538678,6211.93396,2830.174348,1517.70631,2.196538678,6227.273571,0.231794655,0.001020322,0.000207392,0.000204393,3199.277018
972,3132.2,110.1583,2766.927231,1524.185951,2.2157,6130.680666,0.2246,Lakach-1,2828.17151,1514.13978,2.197360056,6214.511109,2830.272476,1517.744776,2.197360056,6229.819713,0.231611814,4.52E-05,0.000168191,0.000167711,3199.3493
973,3132.3,110.6753,2754.002022,1528.267688,2.2263,6131.234702,0.2226,Lakach-1,2828.169927,1514.162251,2.198100563,6216.601907,2830.260439,1517.742378,2.198100563,6231.909678,0.231470464,0.000638301,0.000116165,0.000117319,3199.421922
974,3132.4,111.2987,2738.576461,1527.462758,2.2417,6139.066853,0.2196,Lakach-1,2828.046708,1514.108874,2.198707103,6218.046383,2830.129348,1517.676423,2.198707103,6233.372093,0.231376934,-0.000633657,6.29E-05,6.43E-05,3199.494952
975,3132.5,112.0513,2720.182631,1516.489585,2.254,6131.291649,0.2186,Lakach-1,2827.805349,1513.967524,2.199171589,6218.829184,2829.876396,1517.532266,2.199171589,6234.174178,0.231321027,-0.002547897,2.18E-05,2.21E-05,3199.568477
976,3132.6,112.8436,2701.083624,1500.110737,2.2584,6100.127256,0.2211,Lakach-1,2827.480614,1513.740109,2.199520042,6219.10028,2829.531638,1517.306889,2.199520042,6234.449785,0.231291139,-0.003983807,-6.39E-06,-7.99E-06,3199.642521
977,3132.7,113.5549,2684.164224,1476.774952,2.2546,6051.716659,0.2285,Lakach-1,2827.098285,1513.441752,2.199789381,6219.020787,2829.117844,1517.008721,2.199789381,6234.350132,0.231273558,-0.007372287,-1.26E-05,-1.49E-05,3199.717032
978,3132.8,114.0967,2671.418192,1448.551472,2.2322,5963.139688,0.2398,Lakach-1,2826.738949,1513.08326,2.200013361,6218.863456,2828.725516,1516.642576,2.200013361,6234.164366,0.231257032,-0.009137889,-9.13E-06,-1.09E-05,3199.791899
979,3132.9,114.426,2663.730271,1421.419694,2.1981,5855.145509,0.251,Lakach-1,2826.431198,1512.691532,2.200212729,6218.749899,2828.389828,1516.231546,2.200212729,6234.028197,0.231235232,-0.008825163,-4.70E-07,-1.18E-06,3199.866981
980,3133,114.6304,2658.980515,1397.492674,2.1635,5752.704344,0.2576,Lakach-1,2826.197742,1512.277227,2.200392405,6218.744048,2828.137553,1515.785577,2.200392405,6234.013443,0.231210619,-0.006635421,1.98E-05,2.04E-05,3199.942198
981,3133.1,114.6477,2658.579282,1382.484717,2.1353,5676.864342,0.2595,Lakach-1,2826.103585,1511.876499,2.200552743,6218.989996,2828.038057,1515.347065,2.200552743,6234.267335,0.23118917,-0.001975521,3.78E-05,3.83E-05,3200.017426
982,3133.2,114.5248,2661.432284,1372.822086,2.1246,5654.47903,0.2564,Lakach-1,2826.138842,1511.501391,2.200691632,6219.460099,2828.073543,1514.932167,2.200691632,6234.744298,0.231174051,0.00134175,5.78E-05,5.68E-05,3200.092574
983,3133.3,114.3039,2666.575681,1371.228054,2.1262,5669.673213,0.252,Lakach-1,2826.311602,1511.163062,2.200811533,6220.17917,2828.244306,1514.555842,2.200811533,6235.452323,0.23116737,0.003180126,7.21E-05,6.92E-05,3200.167576
984,3133.4,113.9104,2675.787285,1376.902728,2.1324,5705.848807,0.2496,Lakach-1,2826.571436,1510.887138,2.200926512,6221.076011,2828.495006,1514.250109,2.200926512,6236.315127,0.231160689,0.004112937,8.34E-05,7.86E-05,3200.242321
985,3133.5,113.3322,2689.438659,1386.735385,2.1391,5752.978236,0.2469,Lakach-1,2826.902486,1510.674434,2.201035865,6222.113758,2828.808365,1514.016949,2.201035865,6237.295359,0.231152954,0.003794281,8.72E-05,8.12E-05,3200.316686
986,3133.6,112.5911,2707.141151,1402.394838,2.1413,5796.801346,0.2449,Lakach-1,2827.286022,1510.533747,2.201121308,6223.199507,2829.167637,1513.865062,2.201121308,6238.308397,0.231137834,0.004720169,7.95E-05,7.37E-05,3200.390564
987,3133.7,111.4759,2734.223272,1420.850515,2.1402,5851.784646,0.2439,Lakach-1,2827.690974,1510.487503,2.201156118,6224.189287,2829.547197,1513.816277,2.201156118,6239.227996,0.231124121,0.005713718,6.30E-05,5.83E-05,3200.463711
988,3133.8,110.2453,2764.743712,1441.108178,2.1409,5919.039814,0.2438,Lakach-1,2828.114702,1510.535772,2.201103727,6224.97381,2829.946963,1513.865935,2.201103727,6239.955083,0.231123066,0.005754869,4.06E-05,3.73E-05,3200.536051
989,3133.9,109.0193,2795.835233,1463.011442,2.1416,5987.560735,0.2438,Lakach-1,2828.547799,1510.686846,2.200945499,6225.479547,2830.358338,1514.017735,2.200945499,6240.421105,0.23114135,0.005681767,2.15E-05,1.95E-05,3200.607586
990,3134,108.1448,2818.44342,1485.287467,2.1487,6055.989377,0.24,Lakach-1,2828.976998,1510.948585,2.200706399,6225.747783,2830.767666,1514.274353,2.200706399,6240.664946,0.231161744,0.00751008,1.12E-05,9.88E-06,3200.678547
991,3134.1,107.6134,2832.361026,1507.547382,2.1705,6147.639606,0.2325,Lakach-1,2829.405936,1511.333028,2.200421941,6225.886901,2831.177446,1514.641954,2.200421941,6240.78828,0.231170534,0.009175722,9.43E-06,8.49E-06,3200.749159
992,3134.2,107.3359,2839.683647,1526.593683,2.205,6261.502442,0.2219,Lakach-1,2829.83235,1511.846791,2.200131857,6226.004301,2831.585265,1515.119888,2.200131857,6240.894201,0.231168776,0.009556128,1.31E-05,1.24E-05,3200.81959
993,3134.3,107.4816,2835.834227,1541.871836,2.2506,6382.32851,0.2098,Lakach-1,2830.241348,1512.487473,2.19987166,6226.167732,2831.977809,1515.699082,2.19987166,6241.048607,0.231164557,0.006970447,2.18E-05,2.11E-05,3200.890116
